20210618034020919,3727.03575,12639.41438,1.78
20210618034021017,3727.03576,12639.41440,1.78
20210618034021116,3727.03576,12639.41440,1.78
20210618034021209,3727.03577,12639.41442,1.78
20210618034021318,3727.03578,12639.41443,1.78
20210618034021417,3727.03578,12639.41444,1.78
20210618034021518,3727.03578,12639.41445,1.78
20210618034021618,3727.03579,12639.41447,1.78
20210618034021719,3727.03579,12639.41447,1.78
20210618034021817,3727.03580,12639.41448,1.78
20210618034021917,3727.03580,12639.41449,1.78
20210618034022020,3727.03580,12639.41449,1.78
20210618034022119,3727.03580,12639.41450,1.78
20210618034022217,3727.03581,12639.41451,1.78
20210618034022320,3727.03581,12639.41451,1.78
20210618034022417,3727.03581,12639.41452,1.78
20210618034022509,3727.03582,12639.41452,1.78
20210618034022615,3727.03582,12639.41453,1.78
20210618034022719,3727.03582,12639.41453,1.78
20210618034022816,3727.03583,12639.41453,1.78
20210618034022918,3727.03584,12639.41454,1.78
20210618034023017,3727.03584,12639.41454,1.78
20210618034023118,3727.03584,12639.41455,1.78
20210618034023217,3727.03584,12639.41455,1.78
20210618034023317,3727.03585,12639.41456,1.78
20210618034023416,3727.03585,12639.41455,1.78
20210618034023517,3727.03586,12639.41456,1.78
20210618034023617,3727.03586,12639.41456,1.78
20210618034023719,3727.03587,12639.41456,1.78
20210618034023812,3727.03587,12639.41457,1.78
20210618034023907,3727.03588,12639.41457,1.78
20210618034024028,3727.03588,12639.41457,1.78
20210618034024123,3727.03589,12639.41457,1.78
20210618034024238,3727.03589,12639.41457,1.78
20210618034024417,3727.03589,12639.41457,1.78
20210618034024521,3727.03590,12639.41457,1.78
20210618034024616,3727.03591,12639.41457,1.78
20210618034024717,3727.03591,12639.41458,1.78
20210618034024817,3727.03592,12639.41458,1.78
20210618034024917,3727.03593,12639.41458,1.78
20210618034025015,3727.03594,12639.41458,1.78
20210618034025118,3727.03594,12639.41457,1.78
20210618034025205,3727.03595,12639.41457,1.78
20210618034025314,3727.03596,12639.41457,1.78
20210618034025417,3727.03597,12639.41457,1.78
20210618034025518,3727.03598,12639.41456,1.78
20210618034025615,3727.03599,12639.41457,1.78
20210618034025718,3727.03600,12639.41457,1.78
20210618034025816,3727.03601,12639.41456,1.78
20210618034025917,3727.03603,12639.41457,1.78
20210618034026020,3727.03604,12639.41456,1.78
20210618034026117,3727.03605,12639.41456,1.78
20210618034026215,3727.03606,12639.41456,1.78
20210618034026320,3727.03607,12639.41456,1.78
20210618034026424,3727.03608,12639.41456,1.78
20210618034026516,3727.03609,12639.41456,1.78
20210618034026607,3727.03611,12639.41455,1.78
